benchmark,times,nTasks,nNodes,nWorkers,Pending,Running,Completing,Completed,duration,performance
hpccptrans,2,16,1,1,2022-03-29T19:56:24Z,2022-03-29T20:17:36Z,2022-03-29T20:19:33Z,2022-03-29T20:19:34Z,23m56.474754442s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccptrans-2-output/hpccoutf.txt: Permission denied
hpccrandomaccess,7,16,4,4,2022-03-29T19:57:22Z,2022-03-29T20:19:22Z,2022-03-29T20:22:51Z,2022-03-29T20:22:51Z,26m15.094654929s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomaccess-7-output/hpccoutf.txt: Permission denied
hpccdgemm,5,16,3,16,2022-03-29T19:57:23Z,2022-03-29T20:21:13Z,2022-03-29T20:32:13Z,2022-03-29T20:32:13Z,35m34.955311886s,"8.5929
8.99083"
hpccptrans,3,16,1,1,2022-03-29T19:58:24Z,2022-03-29T20:21:10Z,2022-03-29T20:22:56Z,2022-03-29T20:22:56Z,25m12.109609111s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccptrans-3-output/hpccoutf.txt: Permission denied
hpccrandomringbw,0,16,1,1,2022-03-29T19:58:25Z,2022-03-29T20:21:15Z,2022-03-29T20:22:24Z,2022-03-29T20:22:24Z,24m42.114909242s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomring-0-output/hpccoutf.txt: Permission denied
hpccrandomringlat,0,16,1,1,2022-03-29T19:58:25Z,2022-03-29T20:21:15Z,2022-03-29T20:22:24Z,2022-03-29T20:22:24Z,24m42.114909242s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomring-0-output/hpccoutf.txt: Permission denied
hpccstream,8,16,1,16,2022-03-29T19:58:25Z,2022-03-29T20:17:34Z,2022-03-29T20:21:06Z,2022-03-29T20:21:09Z,23m26.158861249s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccstream-8-output/hpccoutf.txt: Permission denied
hpccfft,0,16,1,1,2022-03-29T19:58:26Z,2022-03-29T20:21:56Z,2022-03-29T20:23:25Z,2022-03-29T20:23:25Z,25m40.101944488s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccptrans-4-output/hpccoutf.txt: Permission denied
hpccptrans,4,16,2,2,2022-03-29T19:58:27Z,2022-03-29T20:14:21Z,2022-03-29T20:19:53Z,2022-03-29T20:19:53Z,22m10.143415108s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccfft-0-output/hpccoutf.txt: Permission denied
hpccstream,1,16,2,16,2022-03-29T19:58:27Z,2022-03-29T20:19:23Z,2022-03-29T20:22:50Z,2022-03-29T20:22:50Z,25m9.889805818s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccstream-1-output/hpccoutf.txt: Permission denied
hpccptrans,0,16,2,2,2022-03-29T19:58:28Z,2022-03-29T20:23:35Z,2022-03-29T20:28:14Z,2022-03-29T20:28:15Z,30m19.809552854s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccptrans-0-output/hpccoutf.txt: Permission denied
hpccrandomaccess,5,16,3,3,2022-03-29T19:58:28Z,2022-03-29T20:23:00Z,2022-03-29T20:26:51Z,2022-03-29T20:26:51Z,28m58.310096438s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomaccess-5-output/hpccoutf.txt: Permission denied
hpccstream,0,16,2,16,2022-03-29T19:58:29Z,2022-03-29T20:26:44Z,2022-03-29T20:29:23Z,2022-03-29T20:29:24Z,31m38.516383332s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccstream-0-output/hpccoutf.txt: Permission denied
hpccrandomaccess,2,16,2,2,2022-03-29T19:59:30Z,2022-03-29T20:26:38Z,2022-03-29T20:31:54Z,2022-03-29T20:31:54Z,33m6.097144893s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomaccess-2-output/hpccoutf.txt: Permission denied
hpccstream,7,16,3,16,2022-03-29T19:59:32Z,2022-03-29T20:32:27Z,2022-03-29T20:35:45Z,2022-03-29T20:35:45Z,36m58.751795867s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccstream-7-output/hpccoutf.txt: Permission denied
hpccrandomaccess,4,16,1,1,2022-03-29T19:59:31Z,2022-03-29T20:23:31Z,2022-03-29T20:25:35Z,2022-03-29T20:25:36Z,26m45.208224391s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomaccess-4-output/hpccoutf.txt: Permission denied
hpccrandomringbw,2,16,2,2,2022-03-29T19:59:32Z,2022-03-29T20:26:42Z,2022-03-29T20:30:00Z,2022-03-29T20:30:00Z,31m5.094176176s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomring-2-output/hpccoutf.txt: Permission denied
hpccrandomringlat,2,16,2,2,2022-03-29T19:59:32Z,2022-03-29T20:26:42Z,2022-03-29T20:30:00Z,2022-03-29T20:30:00Z,31m5.094176176s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomring-2-output/hpccoutf.txt: Permission denied
hpccdgemm,4,16,3,16,2022-03-29T19:59:33Z,2022-03-29T20:32:21Z,2022-03-29T20:42:07Z,2022-03-29T20:42:08Z,43m15.863871428s,"-1
12.7647"
hpccfft,4,16,2,2,2022-03-29T19:59:33Z,2022-03-29T20:26:44Z,2022-03-29T20:31:28Z,2022-03-29T20:31:28Z,32m34.657958124s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccfft-4-output/hpccoutf.txt: Permission denied
hpccstream,4,16,1,16,2022-03-29T19:59:34Z,2022-03-29T20:26:48Z,2022-03-29T20:29:51Z,2022-03-29T20:29:52Z,31m4.509855673s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccstream-4-output/hpccoutf.txt: Permission denied
hpccstream,5,16,1,16,2022-03-29T19:59:34Z,2022-03-29T20:21:11Z,2022-03-29T20:24:29Z,2022-03-29T20:24:29Z,25m35.51638077s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccstream-5-output/hpccoutf.txt: Permission denied
hpccrandomaccess,8,16,3,3,2022-03-29T19:59:35Z,2022-03-29T20:32:28Z,2022-03-29T20:43:47Z,2022-03-29T20:43:47Z,44m53.141678511s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomaccess-8-output/hpccoutf.txt: Permission denied
hpccrandomringbw,5,16,3,3,2022-03-29T19:59:36Z,2022-03-29T20:33:01Z,2022-03-29T20:38:13Z,2022-03-29T20:38:13Z,39m22.830554801s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomring-5-output/hpccoutf.txt: Permission denied
hpccrandomringlat,5,16,3,3,2022-03-29T19:59:36Z,2022-03-29T20:33:01Z,2022-03-29T20:38:13Z,2022-03-29T20:38:13Z,39m22.830554801s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomring-5-output/hpccoutf.txt: Permission denied
hpccrandomringbw,8,16,1,1,2022-03-29T19:59:36Z,2022-03-29T20:32:14Z,2022-03-29T20:33:13Z,2022-03-29T20:33:13Z,34m22.134731933s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomring-8-output/hpccoutf.txt: Permission denied
hpccrandomringlat,8,16,1,1,2022-03-29T19:59:36Z,2022-03-29T20:32:14Z,2022-03-29T20:33:13Z,2022-03-29T20:33:13Z,34m22.134731933s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomring-8-output/hpccoutf.txt: Permission denied
hpccfft,8,16,3,3,2022-03-29T19:59:35Z,2022-03-29T20:32:12Z,2022-03-29T20:37:46Z,2022-03-29T20:37:46Z,38m52.351766143s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccfft-8-output/hpccoutf.txt: Permission denied
hpccptrans,9,16,4,4,2022-03-29T20:01:35Z,2022-03-29T20:36:24Z,2022-03-29T20:43:51Z,2022-03-29T20:43:51Z,42m51.128666787s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccptrans-9-output/hpccoutf.txt: Permission denied
hpccfft,9,16,3,3,2022-03-29T20:02:36Z,2022-03-29T20:36:33Z,2022-03-29T20:42:22Z,2022-03-29T20:42:23Z,40m20.158920277s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccfft-9-output/hpccoutf.txt: Permission denied
hpccrandomaccess,0,16,4,4,2022-03-29T20:04:36Z,2022-03-29T20:39:00Z,2022-03-29T20:44:10Z,2022-03-29T20:44:10Z,40m10.116452439s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccrandomaccess-0-output/hpccoutf.txt: Permission denied
hpccptrans,8,16,2,2,2022-03-29T20:05:37Z,2022-03-29T20:32:19Z,2022-03-29T20:40:42Z,2022-03-29T20:40:43Z,35m39.453567573s,grep: /gpfs/bsc_home/xpliu/pv/scanflow-output/hpccptrans-8-output/hpccoutf.txt: Permission denied
