benchmark,times,nTasks,nNodes,nWorkers,Pending,Running,Completing,Completed,duration,performance
hpccptrans,0,16,2,2,2022-03-15T18:37:19Z,2022-03-15T19:02:49Z,2022-03-15T19:07:36Z,2022-03-15T19:07:36Z,30m55.573040455s,0.289821
hpccrandomaccess,5,16,3,3,2022-03-15T18:37:19Z,2022-03-15T20:24:01Z,2022-03-15T20:26:29Z,2022-03-15T20:26:29Z,1h49m45.087188424s,0.02541
hpccstream,0,16,2,2,2022-03-15T18:37:20Z,2022-03-15T19:08:18Z,2022-03-15T19:09:44Z,2022-03-15T19:09:45Z,33m5.072749061s,6.77532
hpccrandomaccess,2,16,2,2,2022-03-15T18:38:19Z,2022-03-15T19:09:57Z,2022-03-15T19:12:29Z,2022-03-15T19:12:29Z,34m45.125642627s,0.0237211
hpccstream,7,16,3,3,2022-03-15T18:38:20Z,2022-03-15T20:36:37Z,2022-03-15T20:38:07Z,2022-03-15T20:38:07Z,2h0m24.126389282s,7.7996
hpccrandomaccess,4,16,1,1,2022-03-15T18:38:20Z,2022-03-15T18:50:47Z,2022-03-15T18:52:50Z,2022-03-15T18:52:50Z,15m4.071176099s,0.105098
hpccrandomringbw,2,16,2,2,2022-03-15T18:38:20Z,2022-03-15T19:10:27Z,2022-03-15T19:12:10Z,2022-03-15T19:12:10Z,34m22.886661785s,0.0235347
hpccrandomringlat,2,16,2,2,2022-03-15T18:38:20Z,2022-03-15T19:10:27Z,2022-03-15T19:12:10Z,2022-03-15T19:12:10Z,34m22.886661785s,60.4129
hpccdgemm,4,16,3,3,2022-03-15T18:38:20Z,2022-03-15T20:27:06Z,2022-03-15T20:32:30Z,2022-03-15T20:32:30Z,1h54m54.126064256s,16.4238
hpccfft,4,16,2,2,2022-03-15T18:38:20Z,2022-03-15T19:12:45Z,2022-03-15T19:16:34Z,2022-03-15T19:16:34Z,38m54.078253244s,1.00843
hpccstream,4,16,1,1,2022-03-15T18:38:20Z,2022-03-15T18:51:47Z,2022-03-15T18:53:15Z,2022-03-15T18:53:15Z,15m34.068953931s,5.34803
hpccstream,5,16,1,1,2022-03-15T18:38:21Z,2022-03-15T18:52:57Z,2022-03-15T18:54:30Z,2022-03-15T18:54:30Z,16m42.408262864s,4.93711
hpccrandomaccess,8,16,3,3,2022-03-15T18:38:21Z,2022-03-15T20:42:57Z,2022-03-15T20:45:26Z,2022-03-15T20:45:26Z,2h7m44.068992092s,0.0251803
hpccrandomringbw,5,16,3,3,2022-03-15T18:38:22Z,2022-03-15T20:46:01Z,2022-03-15T20:47:46Z,2022-03-15T20:47:46Z,2h10m4.068670943s,0.0262579
hpccrandomringlat,5,16,3,3,2022-03-15T18:38:22Z,2022-03-15T20:46:01Z,2022-03-15T20:47:46Z,2022-03-15T20:47:46Z,2h10m4.068670943s,67.827
hpccrandomringbw,8,16,1,1,2022-03-15T18:38:21Z,2022-03-15T18:51:40Z,2022-03-15T18:52:46Z,2022-03-15T18:52:46Z,14m57.438567024s,1.6946
hpccrandomringlat,8,16,1,1,2022-03-15T18:38:21Z,2022-03-15T18:51:40Z,2022-03-15T18:52:46Z,2022-03-15T18:52:46Z,14m57.438567024s,0.526281
hpccfft,8,16,3,3,2022-03-15T18:38:21Z,2022-03-15T20:38:46Z,2022-03-15T20:42:19Z,2022-03-15T20:42:19Z,2h4m33.124359378s,1.12381
hpccptrans,9,16,4,4,2022-03-15T18:40:21Z,2022-03-15T20:52:36Z,2022-03-15T20:57:19Z,2022-03-15T20:57:19Z,2h17m33.125572714s,0.295063
hpccfft,9,16,3,3,2022-03-15T18:41:21Z,2022-03-15T20:48:21Z,2022-03-15T20:51:54Z,2022-03-15T20:51:54Z,2h11m13.125318643s,1.12618
hpccrandomaccess,0,16,4,4,2022-03-15T18:43:21Z,2022-03-15T20:57:58Z,2022-03-15T21:00:37Z,2022-03-15T21:00:37Z,2h17m53.122201381s,0.0254768
hpccptrans,8,16,2,2,2022-03-15T18:44:21Z,2022-03-15T19:13:07Z,2022-03-15T19:17:18Z,2022-03-15T19:17:18Z,33m29.746025705s,0.307951
