benchmark,times,nTasks,nNodes,nWorkers,Pending,Running,Completing,Completed,duration,performance
hpccrandomaccess,6,16,2,2,2022-03-15T15:45:55Z,2022-03-15T15:51:48Z,2022-03-15T15:56:17Z,2022-03-15T15:56:17Z,10m59.121480247s,0.0965558
hpccstream,6,16,3,16,2022-03-15T15:46:56Z,2022-03-15T15:47:13Z,2022-03-15T15:49:18Z,2022-03-15T15:49:25Z,3m2.608716065s,7.10396
hpccdgemm,2,16,2,16,2022-03-15T15:46:58Z,2022-03-15T15:53:46Z,2022-03-15T16:02:42Z,2022-03-15T16:02:42Z,16m29.260664315s,10.3375
hpccdgemm,0,16,1,16,2022-03-15T15:46:57Z,2022-03-15T15:50:13Z,2022-03-15T16:00:15Z,2022-03-15T16:00:15Z,13m58.066693687s,10.0353
hpccstream,2,16,2,16,2022-03-15T15:46:59Z,2022-03-15T15:55:40Z,2022-03-15T15:57:27Z,2022-03-15T15:57:27Z,11m12.832974486s,-1
hpccfft,6,16,1,1,2022-03-15T15:47:02Z,2022-03-15T15:57:55Z,2022-03-15T15:59:13Z,2022-03-15T15:59:13Z,12m55.082414745s,-1
hpccrandomringbw,6,16,1,1,2022-03-15T15:48:00Z,2022-03-15T16:01:02Z,2022-03-15T16:02:06Z,2022-03-15T16:02:06Z,14m38.521816835s,1.65362
hpccrandomringlat,6,16,1,1,2022-03-15T15:48:00Z,2022-03-15T16:01:02Z,2022-03-15T16:02:06Z,2022-03-15T16:02:06Z,14m38.521816835s,0.499612
hpccstream,3,16,3,16,2022-03-15T15:48:00Z,2022-03-15T15:55:39Z,2022-03-15T15:57:20Z,2022-03-15T15:57:20Z,10m9.435147027s,6.8521
hpccdgemm,3,16,2,16,2022-03-15T15:48:01Z,2022-03-15T15:57:56Z,2022-03-15T16:08:25Z,2022-03-15T16:08:25Z,21m4.462918018s,8.24863
hpccrandomringbw,4,16,2,2,2022-03-15T15:48:03Z,2022-03-15T16:01:03Z,2022-03-15T16:03:05Z,2022-03-15T16:03:05Z,15m42.082393758s,0.0178681
hpccrandomringlat,4,16,2,2,2022-03-15T15:48:03Z,2022-03-15T16:01:03Z,2022-03-15T16:03:05Z,2022-03-15T16:03:05Z,15m42.082393758s,62.6957
hpccrandomaccess,1,16,2,2,2022-03-15T15:48:05Z,2022-03-15T16:07:27Z,2022-03-15T16:13:41Z,2022-03-15T16:13:41Z,26m22.12114908s,0.0278246
hpccdgemm,6,16,3,16,2022-03-15T15:49:03Z,2022-03-15T15:58:21Z,2022-03-15T16:10:05Z,2022-03-15T16:10:07Z,21m43.961047163s,6.4623
hpccfft,3,16,2,2,2022-03-15T15:49:06Z,2022-03-15T16:07:37Z,2022-03-15T16:13:24Z,2022-03-15T16:13:24Z,25m0.125778573s,0.409777
hpccrandomaccess,9,16,4,4,2022-03-15T15:49:05Z,2022-03-15T16:01:02Z,2022-03-15T16:03:58Z,2022-03-15T16:03:58Z,15m30.079922686s,-1
hpccrandomringbw,7,16,1,1,2022-03-15T15:49:06Z,2022-03-15T16:07:20Z,2022-03-15T16:08:24Z,2022-03-15T16:08:24Z,19m51.942486328s,-1
hpccrandomringlat,7,16,1,1,2022-03-15T15:49:06Z,2022-03-15T16:07:20Z,2022-03-15T16:08:24Z,2022-03-15T16:08:24Z,19m51.942486328s,-1
hpccfft,2,16,4,4,2022-03-15T15:49:06Z,2022-03-15T16:07:35Z,2022-03-15T16:12:25Z,2022-03-15T16:12:26Z,23m58.846456459s,11.8673
hpccdgemm,9,16,1,16,2022-03-15T15:49:07Z,2022-03-15T16:07:42Z,2022-03-15T16:14:48Z,2022-03-15T16:14:48Z,26m30.459706012s,11.3232
