benchmark,times,nTasks,nNodes,nWorkers,Pending,Running,Completing,Completed,duration,performance
hpccrandomaccess,9,16,4,16,2022-03-11T14:28:16Z,2022-03-11T14:28:28Z,2022-03-11T14:32:16Z,2022-03-11T14:32:16Z,4m0.463190599s,0.0218056
hpccptrans,0,16,4,16,2022-03-11T14:32:16Z,2022-03-11T14:32:25Z,2022-03-11T14:38:05Z,2022-03-11T14:38:06Z,5m50.035993877s,0.291884
hpccptrans,1,16,4,16,2022-03-11T14:38:17Z,2022-03-11T14:38:26Z,2022-03-11T14:43:51Z,2022-03-11T14:43:52Z,5m35.03071239s,0.322462
hpccptrans,2,16,4,16,2022-03-11T14:44:18Z,2022-03-11T14:44:30Z,2022-03-11T14:49:53Z,2022-03-11T14:49:53Z,5m35.338765803s,0.323604
hpccptrans,3,16,4,16,2022-03-11T14:50:20Z,2022-03-11T14:50:33Z,2022-03-11T14:55:55Z,2022-03-11T14:55:55Z,5m35.531954641s,0.287224
hpccptrans,4,16,4,16,2022-03-11T14:56:21Z,2022-03-11T14:56:33Z,2022-03-11T15:02:02Z,2022-03-11T15:02:02Z,5m41.29709055s,0.319236
hpccptrans,5,16,4,16,2022-03-11T15:02:22Z,2022-03-11T15:02:30Z,2022-03-11T15:08:00Z,2022-03-11T15:08:00Z,5m38.957696922s,0.2983
hpccptrans,6,16,4,16,2022-03-11T15:08:23Z,2022-03-11T15:08:31Z,2022-03-11T15:13:18Z,2022-03-11T15:13:19Z,4m56.016098655s,0.417709
hpccptrans,7,16,4,16,2022-03-11T15:13:24Z,2022-03-11T15:13:31Z,2022-03-11T15:19:17Z,2022-03-11T15:19:18Z,5m55.067139418s,0.304094
hpccptrans,8,16,4,16,2022-03-11T15:19:25Z,2022-03-11T15:19:34Z,2022-03-11T15:24:53Z,2022-03-11T15:24:53Z,5m28.806615263s,0.332879
hpccptrans,9,16,4,16,2022-03-11T15:24:56Z,2022-03-11T15:25:04Z,2022-03-11T15:30:43Z,2022-03-11T15:30:43Z,5m47.390148635s,0.286455
hpccstream,0,16,4,16,2022-03-11T15:30:58Z,2022-03-11T15:31:05Z,2022-03-11T15:33:28Z,2022-03-11T15:33:28Z,2m30.616648292s,7.81495
hpccstream,1,16,4,16,2022-03-11T15:33:58Z,2022-03-11T15:34:09Z,2022-03-11T15:36:29Z,2022-03-11T15:36:29Z,2m31.421068579s,7.46586
hpccstream,2,16,4,16,2022-03-11T15:37:00Z,2022-03-11T15:37:11Z,2022-03-11T15:39:33Z,2022-03-11T15:39:33Z,2m33.898590108s,7.64657
hpccstream,3,16,4,16,2022-03-11T15:40:00Z,2022-03-11T15:40:12Z,2022-03-11T15:42:36Z,2022-03-11T15:42:36Z,2m36.894604862s,8.3809
hpccstream,4,16,4,16,2022-03-11T15:43:01Z,2022-03-11T15:43:13Z,2022-03-11T15:45:35Z,2022-03-11T15:45:35Z,2m34.733526419s,7.56285
hpccstream,5,16,4,16,2022-03-11T15:46:01Z,2022-03-11T15:46:12Z,2022-03-11T15:48:35Z,2022-03-11T15:48:35Z,2m34.760231123s,8.44531
hpccstream,6,16,4,16,2022-03-11T15:49:02Z,2022-03-11T15:49:15Z,2022-03-11T15:51:33Z,2022-03-11T15:51:33Z,2m31.987401383s,8.06451
hpccstream,7,16,4,16,2022-03-11T15:52:02Z,2022-03-11T15:52:15Z,2022-03-11T15:54:34Z,2022-03-11T15:54:34Z,2m32.486589315s,8.00564
hpccstream,8,16,4,16,2022-03-11T15:55:03Z,2022-03-11T15:55:15Z,2022-03-11T15:57:35Z,2022-03-11T15:57:35Z,2m32.833423538s,8.82034
hpccstream,9,16,4,16,2022-03-11T15:58:03Z,2022-03-11T15:58:15Z,2022-03-11T16:00:35Z,2022-03-11T16:00:35Z,2m32.128842143s,8.50862
